author	aid	normdate	birth	death	raw	hasbirth	hasdeath	hasdates	estimate	place-birth	place-death	country-birth	continent-birth	first-name	preposition-name	second-name	gender	viafid	vf_bi	vf_de	vf_bi_esti	vf_de_esti	birth_diff	death_diff	vf_cand_n	auname_viaf	redo	match_type	vf_validation
Alcalde Valladares, Antonio	079n	19	1892	0	Baena (Córdoba). 18¿? - 1892 Trabajaba en Hacienda. Logró numerosos premios con sus poesías.	1	1	1	1	Baena (Córdoba)		España	Europa	Antonio		Alcalde Valladares	M	87214012	1829	1894	False	False	63	1994	4	Antonio Alcalde Valladares, 1829 1894	1	exact	high
Luque Gutiérrez, Vicente	582n	19	XIX	XIX	Málaga. Siglo XIX Trabajador de los Ferrocarriles Andaluces.	0	0	0	0	Málaga		España	Europa	Vicente		Luque Gutiérrez	M	310536045	1864	1928	False	False	64	128	1	Vicente Luque Gutierrez 1864 1928		exact	high
Ortiz, Carlos	151n	19.5	1870	1910	Argentina. 1870 - 1910 Poeta. Murió asesinado.	1	1	1	0	Argentina		Argentina	América	Carlos		Ortiz	M	35748623	1936		False	False	66		10	Carlos Ortiz Arellano		contained	high
Sanchís Sivera, José	266n	19.5	XIX	XX	Valencia. Siglos XIX - XX Poeta y escritor.	0	0	0	0	Valencia		España	Europa	José		Sanchís Sivera	M	36811880	1867	1937	False	False	67	37	2	Jose Sanchis Sivera, 1867 1937		exact	high
Olaguibel, Francisco Modesto de	468n	19.5	1874	1924	México. 1874 - 1924 En 1897 publicó su polémico libro Oro negro.	1	1	1	0	México		México	América	Francisco Modesto	de	Olaguibel	M	21035850	1806	1865	False	False	68	59	2	Francisco Modesto Olaguibel, 1806 1865		exact	high
Cazabán y Laguna, Alfredo	323n	19	XIX	XIX	Jaén. Siglo XIX Cronista de su provincia y académico de la Historia.	0	0	0	0	Jaén		España	Europa	Alfredo		Cazabán y Laguna	M	68090619	1870	1931	False	False	70	131	1	Alfredo Cazaban y Laguna, 1870 1931		exact	high
Soto Borda, Clímaco	386n	19	XIX	XIX	Colombia. Siglo XIX Poeta.	0	0	0	0	Colombia		Colombia	América	Clímaco		Soto Borda	M	3841456	1870	1919	False	False	70	119	3	Climaco Soto Borda 1870 1919		exact	high
Trenor, Leopoldo	542n	19	XIX	XIX	España. Siglo XIX Poeta. Publica en Valencia en 1911.	0	0	0	0	España		España	Europa	Leopoldo		Trenor	M	95306625	1870	1937	False	False	70	137	2	Leopoldo Trenor Palavicino		contained	high
Rodríguez Elías, Avelino	562n	19	XIX	XIX	Galicia. Siglo XIX Poeta.	0	0	0	0	Galicia		España	Europa	Avelino		Rodríguez Elías	M	86670840	1871	1958	False	False	71	158	4	Avelino Rodriguez Elias 1871 1958		exact	high
Redel, Enrique	430n	19	XIX	XIX	Córdoba. Siglo XIX Poeta e historiador.	0	0	0	0	Córdoba		España	Europa	Enrique		Redel	M	86749524	1872	1909	False	False	72	109	6	Enrique Redel y Aguilar		contained	high
Rances, Guillermo	052n	19	1854	0	España. 1854 Poeta.	1	1	1	0	España		España	Europa	Guillermo		Rances	M	120710596	1928		False	False	74		4	Guillermo Rances, 1928 	1	exact	high
Balart, Federico	172n	19.5	1905	0	Priego (Murcia). 1831 - Madrid. 1905 Individuo de número en la Academia de la Lengua, sin embargo, no ingresó en la Academia. Director artístico del Teatro Español.	1	1	1	0	Priego (Murcia)	Madrid	España	Europa	Federico		Balart	M	56173138	1831	1905	False	False	74	2005	7	Federico Balart, 1831 1905		exact	high
Val, Mariano Miguel de	092n	19.5	XIX	XX	Zaragoza? Siglos XIX - XX Poeta.	0	0	0	0	Zaragoza		España	Europa	Mariano Miguel	de	Val	M	216392873	1875	1912	False	False	75	12	8	Mariano Miguel Val, 1875 1912	1	exact	high
Muñoz San Román, José	296n	19	XIX	XIX	Camas (Sevilla). Siglo XIX Poeta y novelista.	0	0	0	0	Camas (Sevilla)		España	Europa	José		Muñoz San Román	M	56459661	1876	1954	False	False	76	154	3	Jose Munoz San Roman, 1876 1954		exact	high
Montoliu, Manuel de	674n	19.5	XIX	XX	España. Siglos XIX - XX Poeta.	0	0	0	0	España		España	Europa	Manuel	de	Montoliu	M	41966281	1877	1961	False	False	77	61	8	Manuel Montoliu, 1877 1961		exact	high
Pérez Capo, Felipe	293n	19.5	XIX	XX	España. Siglos XIX - XX Poeta. Hijo de Felipe Pérez y González.	0	0	0	0	España		España	Europa	Felipe		Pérez Capo	M	86708168	1878	1970	False	False	78	70	4	Felipe Perez Capo 1878 1970		exact	high
Calcaño, José Antonio	142n	19	1821	1891	Venezuela. 1821 - 1891 Poeta hallado en Internet.	1	1	1	0	Venezuela		Venezuela	América	José Antonio		Calcaño	M	60255747	1900	1978	False	False	79	87	10	Jose Antonio Calcano, 1900 1978		exact	high
Rodríguez Embil, Luis	225n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Luis		Rodríguez Embil	M	310568951	1879	1954	False	False	79	154	3	Luis Rodriguez Embil 1879 1954		exact	high
Bolio, Dolores	461n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Dolores		Bolio	F	73008560	1880		False	False	80		6	Dolores Bolio, 1880 		exact	high
Allende Iragorri, Tomás	047n	19.5	XIX	XX	Argentina. Siglo XIX - XX Poeta.	0	0	0	0	Argentina		Argentina	América	Tomás		Allende Iragorri	M	75693488	1881	1954	False	False	81	54	1	Tomas Allende Iragorri 1881 1954	1	exact	high
Montagú, Guillermo de	162n	19.5	XIX	XX	Cuba. Siglos XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	Guillermo	de	Montagú	M	70842407	1881	1952	False	False	81	52	3	Guillermo Montagu y Vivero		contained	high
Valero Martín, Alberto	555n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Alberto		Valero Martín	M	107017554	1882	1941	False	False	82	141	3	Alberto Valero Martin 1882 1941		exact	high
Gálvez, Manuel	021n	19.5	XIX	XX	Argentina. Siglos XIX - XX Poeta.	0	0	0	0	Argentina		Argentina	América	Manuel		Gálvez	M	22213019	1882	1962	False	False	82	62	4	Manuel Galvez, 1882 1962	1	exact	high
Maristany, Fernando	629n	19.5	XIX	XX	España. Siglos XIX - XX Poeta especializado en traducciones de poetas extranjeros.	0	0	0	0	España		España	Europa	Fernando		Maristany	M	87718725	1883	1924	False	False	83	24	5	Fernando Maristany, 1883 1924		exact	high
Maturana, José de	154n	19	XIX	XIX	Argentina. Siglo XIX Poeta.	0	0	0	0	Argentina		Argentina	América	José	de	Maturana	M	106987631	1884	1917	False	False	84	117	5	Jose Maturana 1884 1917		exact	high
Araujo Costa, Luis	589n	19	XIX	XIX	España. Siglo XIX Poeta y periodista.	0	0	0	0	España		España	Europa	Luis		Araujo Costa	M	99275804	1885		False	False	85		10	Luis Araujo Costa, 1885 		exact	high
Argilagos, Rafael G.	524n	19.5	XIX	XX	Cuba. Siglos XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	Rafael G.		Argilagos	M	280747996	1885		False	False	85		3	Rafael G. Argilagos, 1885 		exact	high
Solano, Gustavo	540n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Gustavo		Solano	M	256406321	1886		False	False	86		2	Gustavo Solano Guzman		contained	high
Clavijo Tisseur, Arturo	435n	19.5	XIX	XX	Cuba. Siglos XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	Arturo		Clavijo Tisseur	M	295924759	1886	1958	False	False	86	58	2	Arturo Clavijo Tisseur, 1886 1958		exact	high
Gazul, Arturo	282n	19	XIX	XIX	Extremadura. Siglo XIX Poeta.	0	0	0	0	Extremadura		España	Europa	Arturo		Gazul	M	137854156	1887	1970	False	False	87	170	2	Arturo Gazul Sanchez Solana		contained	high
Domínguez, José Antonio	324n	19.5	1869	1903	Juticalpa (Honduras). 1869 - 1903 Poeta hallado en Internet.	1	1	1	0	Juticalpa (Honduras)		Honduras	América	José Antonio		Domínguez	M	87387653	1956		False	False	87		9	Jose Antonio Dominguez Lloveria		contained	high
González Guerrero, Francisco	264n	19.5	XIX	XX	México. Siglos XIX - XX Poeta. Director de la revista Nosotros.	0	0	0	0	México		México	América	Francisco		González Guerrero	M	41870785	1887	1963	False	False	87	63	9	Francisco Gonzalez Guerrero 1887 1963		exact	high
Lascano Tegui, Emilio	163n	19.5	XIX	XX	Argentina. Siglos XIX - XX Poeta.	0	0	0	0	Argentina		Argentina	América	Emilio		Lascano Tegui	M	41908491	1887	1966	False	False	87	66	2	Emilio Lascano Tegui, 1887 1966		exact	high
Fernández del Villar, José	362n	19	XIX	XIX	Málaga. Siglo XIX Poeta y autor dramático. Residía en Madrid.	0	0	0	0	Málaga		España	Europa	José		Fernández del Villar	M	58226336	1888	1941	False	False	88	141	5	Jose Fernandez del Villar, 1888 1941		exact	high
Morgado, Pedro A.	167n	19.5	XIX	XX	España. Siglo XIX - XX Poeta. Publicó estos sonetos en La Revista Católica de Sevilla.	0	0	0	0	España		España	Europa	Pedro A.		Morgado	M	87269184	1888	1962	False	False	88	62	1	Pedro A. Morgado, 1888 1962		exact	high
Aguilar y Tejera, Agustín	658n	19.5	XIX	XX	España. Siglos XIX-XX Poeta.	0	0	0	0	España		España	Europa	Agustín		Aguilar y Tejera	M	26648947	1890		False	False	90		3	Agustin Aguilar y Tejera, 1890 		exact	high
Morales, Ernesto	062n	19.5	XIX	XX	Argentina. Siglos XIX - XX Poeta.	0	0	0	0	Argentina		Argentina	América	Ernesto		Morales	M	76694254	1890	1949	False	False	90	49	10	Ernesto Morales, 1890 1949	1	exact	high
Pinto, Octavio	553n	19.5	XIX	XX	Argentina. Siglos XIX - XX Poeta.	0	0	0	0	Argentina		Argentina	América	Octavio		Pinto	M	1393064	1890	1950	False	False	90	50	3	Octavio Pinto, 1890 1950		exact	high
Romero, Francisco	183n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Francisco		Romero	M	9865505	1891	1962	False	False	91	162	10	Francisco Romero, 1891 1962		exact	high
Báez, Paulino G.	598n	19	XIX	XIX	Cuba. Siglo XIX Poeta.	0	0	0	0	Cuba		Cuba	América	Paulino G.		Báez	M	51168546	1893		False	False	93		2	Paulino G. Baez 1893 		exact	high
González Olmedilla, Juan	659n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Juan		González Olmedilla	M	87850406	1893		False	False	93		2	Juan Gonzalez Olmedilla, 1893 		exact	high
Requena Díaz, Fermín	630n	19	XIX	XIX	Sevilla. Siglo XIX Poeta.	0	0	0	0	Sevilla		España	Europa	Fermín		Requena Díaz	M	68701880	1893	1973	False	False	93	173	1	Fermin Requena Diaz, 1893 1973		exact	high
Garbalosa, Graziella	525n	19.5	XIX	XX	Cuba. Siglos XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	Graziella		Garbalosa	F	26722074	1895		False	False	95		3	Graziella Garbalosa, 1895 		exact	high
Guerrero, J.	056n	19.5	XIX	XX	España. Siglos XIX - XX Poeta.	0	0	0	0	España		España	Europa	J.		Guerrero	M	46946577	1895	1951	False	False	95	51	10	J. Guerrero, 1895 1951, (Jacinto)	1	exact	high
Zamora Elizondo, Hernán	7n	19.5	XIX	XX	Costa Rica. Siglos XIX - XX Poeta. Prosista. Colaborador de la revista Athenea.	0	0	0	0	Costa Rica		Costa Rica	América	Hernán		Zamora Elizondo	M	73382107	1895		False	False	95		3	Hernan Zamora Elizondo 1895 	1	exact	high
Michelena Fortoul, Rafael	274n	19.5	XIX	XX	Caracas. Venezuela. Siglos XIX - XX	0	0	0	0	Caracas		Venezuela	América	Rafael		Michelena Fortoul	M	316532039	1897	1933	False	False	97	33	1	Rafael Michelena Fortoul 1897 1933		exact	high
Padrón Acosta, Sebastián	098n	19.5	XIX	XX	Islas Canarias. XIX - XX Poeta encontrado en Internet.	0	0	0	0	Islas Canarias		España	Europa	Sebastián		Padrón Acosta	M	86448709	1900	1953	False	False	100	53	5	Sebastian Padron Acosta 1900 1953	1	exact	high
López Blanco, Marino	103n	19.5	XIX	XX	Cuba. Siglo XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	Marino		López Blanco	M	439145857104522922334	1901		False	False	101		1	Marino Lopez Blanco, 1901 		exact	high
Álvarez, José Manuel	602n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	José Manuel		Álvarez	M	103210043	1902		False	False	102		10	Jose Manuel Alvarez, 1902 		exact	high
Rivera, Domingo	233n	19.5	1852	1929	Araucas (Gran Canaria). 1852 - Las Palmas de Gran Canaria. 1929 Estudió Derecho. Fue relator de la Audiencia Territorial de Las Palmas.	1	1	1	0	Araucas (Gran Canaria)	Las Palmas de Gran Canaria	España	Europa	Domingo		Rivera	M	1731570	1954		False	False	102		6	Domingo Rivera Colomer		contained	low
Pelayo, Félix M.	618n	19.5	XIX	XX	Argentina. Siglos XIX - XX Poeta.	0	0	0	0	Argentina		Argentina	América	Félix M.		Pelayo	M	87145857064822921720	1905		False	False	105		2	Felix M. Pelayo, 1905 		exact	medium
Domínguez, María Alicia	428n	19.5	XIX	XX	Argentina. Siglos XIX - XX Poeta.	0	0	0	0	Argentina		Argentina	América	María Alicia		Domínguez	F	8862909	1908		False	False	108		3	Maria Alicia Dominguez, 1908 		exact	medium
Isaías	521n	19.5	XIX	XX	España. Siglos XIX y XX Estudiante de la Facultad de Medicina de Madrid, citado por Rodríguez Marín, que alcanzó cierta fama con sus versos entre los estudiantes de la época.	0	0	0	0	España		España	Europa	Isaías			M	27076924	1909	1997	False	False	109	97	10	Isaias Berlin		contained	low
Gil, Ricardo	179n	19.5	1855	1908	Madrid. 1855 - Madrid. 1908 Poeta.	1	1	1	0	Madrid	Madrid	España	Europa	Ricardo		Gil	M	3706986	1965		False	False	110		10	Ricardo Gil, 1965 		exact	medium
Escobar, Federico	042n	19.5	1861	1912	Panamá. 1861 - 1912 Poeta hallado en Internet.	1	1	1	0	Panamá		Panamá	América	Federico		Escobar	M	311587765	1982		False	False	121		5	Federico Escobar 1982 	1	exact	medium
Arboleda, Julio	067n	19	1817	1861	Colombia. 1817 - 1861	1	1	1	0	Colombia		Colombia	América	Julio		Arboleda	M	46007512	1939		False	False	122		9	Julio Arboleda Florez	1	contained	low
Coscolla, Vicente	234n	19	XIX	XIX	Málaga. Siglo XIX. Juez Municipal de su ciudad. Periodista del Correo de Andalucía.	0	0	0	0	Málaga		España	Europa	Vicente		Coscolla	M	10157570	1925		False	False	125		5	Vicente Coscolla 1925 		exact	medium
Martínez, Florentino	421n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Florentino		Martínez	M	51293589	1925		False	False	125		4	Florentino Martinez Fernandez		contained	low
Plácido	267n	19	1809	1844	Cuba. 1809 - 1844 Seudónimo de Gabriel de la Concepción Valdés. Mulato. Fusilado por los españoles en la Guerra de Independencia.	1	1	1	0	Cuba		Cuba	América	Plácido			M	97777704	1941		False	False	132		10	Placido Domingo		contained	low
Medina, Emilio	252n	19	XIX	XIX	España. Siglo XIX	0	0	0	0	España		España	Europa	Emilio		Medina	M	87258839	1934		False	False	134		9	Emilio Medina Espi		contained	low
Poo, José de	613n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	José	de	Poo	M	43240000	1935		False	False	135		5	Jose Poortere, 1935 		wordpart	low
Ramírez, Manuel	306n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Manuel		Ramírez	M	111974385	1937		False	False	137		10	Manuel Ramirez, 1937 		exact	medium
Guerrero, Pascual	474n	19.5	XIX	XX	Cuba. Siglos XIX -XX Poeta.	0	0	0	0	Cuba		Cuba	América	Pascual		Guerrero	M	21825827	1942		False	False	142		9	Pascual Guerrero, Susana 1942 		exact	medium
Simón, Francisco	599n	19.5	XIX	XX	Cuba. Siglos XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	Francisco		Simón	M	27093144	1943		False	False	143		10	Francisco Simon, 1943 		exact	medium
Cano, Carlos	665n	19	XIX	XIX	Murcia. Siglo XIX Jefe del Cuerpo de Artillería.	0	0	0	0	Murcia		España	Europa	Carlos		Cano	M	86633982	1946	2000	False	False	146	200	10	Carlos Cano, 1946 2000		exact	medium
Medina, Pablo	683n	19	XIX	XIX	España. Siglo XIX Sacerdote. Pertenecía al cuerpo castrense.	0	0	0	0	España		España	Europa	Pablo		Medina	M	37058073	1948		False	False	148		10	Pablo Medina, 1948 		exact	medium
Díaz, Luis	108n	19	XIX	XIX	España. Siglo XIX	0	0	0	0	España		España	Europa	Luis		Díaz	M	87675496	1951		False	False	151		10	Luis Diaz Viana		contained	low
Hernández, Pablo	500n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Pablo		Hernández	M	100918730	1952		False	False	152		10	Pablo Hernandez 1952 		exact	medium
Otero, Daniel	249n	19.5	XIX	XX	Cuba. Siglos XIX - XX Poeta.	0	0	0	0	Cuba		Cuba	América	Daniel		Otero	M	60837573	1955		False	False	155		2	Daniel Otero, 1955 		exact	medium
Marina, Ángel	450n	19	XIX	XIX	Extremadura. Siglo XIX	0	0	0	0	Extremadura		España	Europa	Ángel		Marina	M	63243613	1956		False	False	156		7	Angel Marinas, 1956 		wordpart	low
Mora, Emilio	032n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Emilio		Mora	M	87389928	1958		False	False	158		10	Emilio Morales 1958 	1	wordpart	low
Ramiro, Mariano	512n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Mariano		Ramiro	M	31360352	1958		False	False	158		1	Mariano Ramiro Castellblanque		contained	low
Peralta, Eduardo	509n	19.5	XIX	XX	Costa Rica. Siglos XIX - XX Poeta. Publicaba en la prensa nacional.	0	0	0	0	Costa Rica		Costa Rica	América	Eduardo		Peralta	M	29867814	1958		False	False	158		5	Eduardo Peralta 1958 		exact	medium
Díaz, Manuel José	035n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Manuel José		Díaz	M	167765727	1960		False	False	160		5	Manuel Jose Diaz Vazquez	1	contained	low
Araceli, Gabriel	268n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Gabriel		Araceli	M	87361243	1961		False	False	161		2	Gabriel Araceli 1961 		exact	medium
Brun, Luis	198n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Luis		Brun	M	98984937	1961		False	False	161		9	Luis Bruno dos Santos Tavares, 1961 		wordpart	low
Miranda, Carlos	458n	19.5	XIX	XX	España. Siglo XIX - XX Poeta.	0	0	0	0	España		España	Europa	Carlos		Miranda	M	107613263	1962		False	False	162		10	Carlos Miranda Garcia Tejedor		contained	low
Villegas, Eduardo	295n	19.5	XIX	XX	España. Siglos XIX - XX Poeta.	0	0	0	0	España		España	Europa	Eduardo		Villegas	M	48386734	1962		False	False	162		9	Eduardo Villegas Guevara		contained	low
Reyes, Fernando	215n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Fernando		Reyes	M	90649451	1965		False	False	165		10	Fernando Reyes Ferron		contained	low
Contreras, José	088n	19	XIX	XIX	Puente Genil (Córdoba). Siglo XIX Abogado en Cádiz. Gobernador de Granada, Murcia y otras provincias.	0	0	0	0	Puente Genil (Córdoba)		España	Europa	José		Contreras	M	39671335	1968		False	False	168		10	Jose Contreras 1968 	1	exact	medium
Calvo, A.	113n	19	XIX	XIX	España. Siglo XIX Poeta hallado en Internet. Soneto publicado en La Voz de Peñaranda el día 15 de abril de 1883.	0	0	0	0	España		España	Europa	A.		Calvo	M	65076320	1970		False	False	170		10	A. Calvo Armengol		contained	low
Amyr	015n	19.5	XIX	XX	España. Siglo XIX - XX Poeta.	0	0	0	0	España		España	Europa	Amyr			M	13098167	1596	1664	False	False	204	236	10	Amyraut, Moise, 1596 1664	1	wordpart	low
Aguilar, Juan de	1n	19	XIX	XIX	Rute. Córdoba. Siglo XIX - Antequera. Málaga. Siglo XX Poeta y maestro de Filosofía. Quedó ciego.	0	0	0	0	Rute		España	Europa	Juan	de	Aguilar	M	17274770	1583	1641	False	False	217	159	6	Juan Aguilar, 1583 1641	1	exact	medium
Vélez, Pedro	384n	19.5	XIX	XX	Colombia. Siglo XIX - XX Poeta hallado en Internet.	0	0	0	0	Colombia		Colombia	América	Pedro		Vélez	M	44697191	1529	1591	False	False	271	309	10	Pedro Velez Guevara		contained	low
Justiniano, Juan	206n	19	XIX	XIX	España. Siglo XIX	0	0	0	0	España		España	Europa	Juan		Justiniano	M	18310167	fl. 1528	fl. 1528	False	False	272	272	5	Juan Justiniano, fl. 1528		exact	medium
Mallara, Juan de	273n	19	XIX	XIX	España. Siglo XIX Poeta. Residía en Madrid.	0	0	0	0	España		España	Europa	Juan	de	Mallara	M	34621373	1524	1571	False	False	276	229	2	Juan Mallara, 1524 1571		exact	medium
Barrantes, Pedro	667n	19	XIX	XIX	España. Siglo XIX Poeta. Hallado en Internet.	0	0	0	0	España		España	Europa	Pedro		Barrantes	M	14951507	1510		False	False	290		10	Pedro Barrantes Maldonado		contained	low
Osuna, Francisco de	106n	19.5	XIX	XX	España. Siglos XIX - XX Bachiller y pasante de Rodríguez Marín.	0	0	0	0	España		España	Europa	Francisco	de	Osuna	M	68992411	1492	1540	False	False	308	360	5	Francisco Osuna, ca. 1492 1540		exact	medium
Marqués de Tarifa, El	019n	16.5	XVI	XVII	España. Siglos XVI - XVII Poeta.	0	0	0	0	España		España	Europa	El		Marqués de Tarifa	M												medium
Fernández Guerra y Orbe, José	309n	18.5	1791	1846	Granada. 1791 - Madrid. 1846 Poeta y autor dramático. Refundió varias obras del teatro clásico.	1	1	1	0	Granada	Madrid	España	Europa	José		Fernández Guerra y Orbe	M												medium
Fray Cayetano Rodríguez	170n	18.5	1761	1823	Buenos Aires (Argentina). 1761 - 1823 Poeta hallado en Internet.	1	1	1	0	Buenos Aires (Argentina)		Argentina	América	Fray Cayetano		Rodríguez	M												medium
Acosta, Ignacio María	099n	19	1814	1871	Cuba. 1814 - 1871	1	1	1	0	Cuba		Cuba	América	Ignacio María		Acosta	M												medium
Agüero y Agüero, Brígida	213n	19	1837	1866	Camaguey. Cuba. 1837 - 1866 De familia de poetas, es hija de Francisco Agüero y Estrada (El Solitario) y prima del poeta revolucionario Joaquín Agüero.	1	1	1	0	Camaguey		Cuba	América	Brígida		Agüero y Agüero	F												medium
Agüero y Agüero, Francisco	381n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Francisco		Agüero y Agüero	M												medium
Alba, Armando J.	627n	19	XIX	XIX	España. Siglo XIX Residía en México en los últimos años del siglo XIX.	0	0	0	0	España		España	Europa	Armando J.		Alba	M												medium
Alcalde Sánchez Toscano, José María	317n	19	XIX	XIX	Córdoba. Siglo XIX - Siglo XX Periodista que dirigió en Málaga el semanario «Andalucía» y en Madrid, «La Diana» en colaboración con Manuel Reina.	0	0	0	0	Córdoba		España	Europa	José María		Alcalde Sánchez Toscano	M												medium
Alonso, Juan Bautista	603n	19	XIX	XIX	España. Siglo XIX Ejerció como abogado en Madrid desde 1830 y defendió las ideas liberales.	0	0	0	0	España		España	Europa	Juan Bautista		Alonso	M												medium
Alpanseque Blanco, A.	272n	19	XIX	XIX	Hispanoamericano. Siglo XIX Poeta.	0	0	0	0	Hispanoamericano			Hispanoamericano	A.		Alpanseque Blanco	M												medium
Álvarez Robles, Mariano	389n	19	XIX	XIX	España. Siglo XIX - 1908 Poeta. Hallado en Internet.	0	0	0	0	España		España	Europa	Mariano		Álvarez Robles	M												medium
Álvarez Sánchez-Surga, Rafael	597n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Rafael		Álvarez Sánchez-Surga	M												medium
Armas y Colón, Augusto de	036n	19	1869	1893	La Habana. 1869 - París. 1893 Poeta. A partir de los veinte años vivió en Francia.	1	1	1	0	La Habana	París	Cuba	América	Augusto	de	Armas y Colón	M												medium
Armas y Colón, Ramón de	027n	19	XIX	XIX	Cuba. Siglo XIX Poeta.	0	0	0	0	Cuba		Cuba	América	Ramón	de	Armas y Colón	M												medium
Arnao, Nicolás	256n	19	1850	0	Cuba. 1850	1	1	1	0	Cuba		Cuba	América	Nicolás		Arnao	M												medium
Arrambide, Juan M. de	495n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Juan M.	de	Arrambide	M												medium
Balmaseda, Joaquín A. G.	650n	19	XIX	XIX	Cuba. Siglo XIX Poeta.	0	0	0	0	Cuba		Cuba	América	Joaquín A. G.		Balmaseda	M												medium
Barasona Candau, Joaquín	211n	19	XIX	XIX	Carpio (Córdoba). Siglo XIX Poeta. Premiado en varios Juegos Florales.	0	0	0	0	Carpio (Córdoba)		España	Europa	Joaquín		Barasona Candau	M												medium
Barral, Juan Antonio	619n	19	XIX	XIX	Andalucía (España). Siglo XIX Poeta y periodista de El Alabardero de Sevilla.	0	0	0	0	Andalucía (España)		España	Europa	Juan Antonio		Barral	M												medium
Bermejo, Enrique	620n	19	1833	1882	Guanajuato (México). 1833 - 1882 Periodista y poeta. Hallado en Internet.	1	1	1	0	Guanajuato (México)		México	América	Enrique		Bermejo	M												medium
Bermúdez, Anacleto	012n	19	1806	1852	La Habana (Cuba). 1806 - 1852	1	1	1	0	La Habana (Cuba)		Cuba	América	Anacleto		Bermúdez	M												medium
Bernabeu, Juan Bautista	376n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Juan Bautista		Bernabeu	M												medium
Berrio, Antón	336n	19	XIX	XIX	España. Siglo XIX Poeta.	0	0	0	0	España		España	Europa	Antón		Berrio	M												medium
Betancourt, Isabel Esperanza	2n	19	XIX	XIX	Cuba. Siglo XIX	0	0	0	0	Cuba		Cuba	América	Isabel Esperanza		Betancourt	F												medium
Bisso de Zulueta, Juan	626n	19	XIX	XIX	Málaga. Siglo XIX - Madrid. Siglo XX Poeta e ingeniero de minas.	0	0	0	0	Málaga		España	Europa	Juan		Bisso de Zulueta	M												medium
Blanco Belmonte, Marcos R.	284n	19	XIX	XIX	Córdoba. Siglo XIX - Madrid. Siglo XX Periodista. Premios Literarios. Residía en Madrid.	0	0	0	0	Córdoba		España	Europa	Marcos R.		Blanco Belmonte	M												medium
Blázquez de Cáceres, Ramón	150n	19	XIX	XIX	Extremadura. Siglo XIX	0	0	0	0	Extremadura		España	Europa	Ramón		Blázquez de Cáceres	M												medium
Blázquez, J.	678n	19	XIX	XIX	España. Siglo XIX. Poeta hallado en Internet. Soneto publicado en La Voz de Peñaranda el día 24 de junio de 1883.	0	0	0	0	España		España	Europa	J.		Blázquez	M												medium
Borrero, Esteban de Jesús	168n	19	1820	1877	Camagüey (Cuba). 1820 - La Habana. 1877 Poeta.	1	1	1	0	Camagüey (Cuba)	La Habana	Cuba	América	Esteban de Jesús		Borrero	M												medium
Borroto, G.	517n	19	XIX	XIX	Cuba. Siglo XIX. Médico y poeta.	0	0	0	0	Cuba		Cuba	América	G.		Borroto	M												medium
Bustillos, José María	413n	19	1866	1899	México. 1866 - 1899	1	1	1	0	México		México	América	José María		Bustillos	M												medium
Calveto Pompa, Elías	116n	19	1834	1887	Caracas (Venezuela). 1834 - 1887 Poeta hallado en Internet.	1	1	1	0	Caracas (Venezuela)		Venezuela	América	Elías		Calveto Pompa	M												medium
