poem_id	author_id	author	incipit	title
010n_0030	010n	Fábrega, Demetrio	En la altiva y vetusta catedral de Toledo,	Llanto mudo
011g_0020_01	011g	Fray Luis de León	Amor casi de un vuelo me ha encumbrado	Sonetos – - I -
011g_0020_02	011g	Fray Luis de León	Alargo enfermo el paso, y vuelvo, cuanto	Sonetos – - II -
011g_0020_03	011g	Fray Luis de León	Ahora con la aurora se levanta	Sonetos – - III -
011g_0020_04	011g	Fray Luis de León	¡Oh cortesía, oh dulce acogimiento,	Sonetos – - IV -
011g_0020_05	011g	Fray Luis de León	Después que no descubren su lucero	Sonetos – - V -
011g_0020_06	011g	Fray Luis de León	Cuando me paro a contemplar la vida,	Sonetos – - VI -
011g_0020_07	011g	Fray Luis de León	Tiéneme el agua de los ojos ciego,	Sonetos – - VII -
011g_0020_08	011g	Fray Luis de León	Si para Dios, con Dios nos disponemos,	Sonetos – Si para Dios...
011g_0020_09	011g	Fray Luis de León	Si pan es lo que vemos, ¿cómo dura	Sonetos – Soneto
011g_0020_10	011g	Fray Luis de León	Mucho a la Majestad sagrada agrada	Sonetos – A las exequias de la reina doña Isabel
011n_0031	011n	Pérez de la Morena, Padre Jerónimo	«Dulce calma anunciaban los colores	Dura ley del soneto
011n_0032	011n	Pérez de la Morena, Padre Jerónimo	Dichoso yo, que oí, Cisne Sagrado,	A don Agustín de Salazar y Torres
012g_0021	012g	Talega, Francisco Agustín	En medio del Silencio Temeroso	Soneto al nacimiento de Cristo Redentor Nuestro
012g_0022	012g	Talega, Francisco Agustín	Esta ciudad, que el africano doma,	De El prado de Valencia
012g_0023	012g	Talega, Francisco Agustín	Amor acobardado y sin firmeza,	De Las suertes trucadas y torneo venturoso
012g_0024	012g	Talega, Francisco Agustín	Contra la feroz hidra el brazo y clava	De La duquesa constante
012e_0031	012e	Gallego, Juan Nicasio	¿Qué imposible no alcanza la hermosura?	A Glicera
012e_0032	012e	Gallego, Juan Nicasio	Cuando el horror de su traición impía	A Judas
012e_0033	012e	Gallego, Juan Nicasio	Cargado de mortal melancolía,	Cargado de mortal melancolía...
012e_0034	012e	Gallego, Juan Nicasio	Tú a quien afable concedió el destino,	Al Duque de Rivas
012e_0035	012e	Gallego, Juan Nicasio	Viendo el tirano que el valor ferviente	A Zaragoza
012e_0036	012e	Gallego, Juan Nicasio	Dulce consuelo del linaje humano,	Invocando a la Virgen por la salud de la reina doña Cristina de Nápoles
012e_0037	012e	Gallego, Juan Nicasio	Cruzaba el hijo de la cipria diosa	Los hoyuelos de Lesbia
012e_0038	012e	Gallego, Juan Nicasio	¿Qué inusitada aclamación festiva	En los campos de Vergara
012e_0039	012e	Gallego, Juan Nicasio	Cuando al morir el poderoso estío	Al nacimiento de Pradina
012e_0040	012e	Gallego, Juan Nicasio	¡Pradina hermosa! cuando Dios quería,	Al cumpleaños de Para
012e_0041	012e	Gallego, Juan Nicasio	Sacude abril su fértil cabellera	La primavera
012e_0042	012e	Gallego, Juan Nicasio	¿Será que siempre esté, cara Pradina	A Pradina ausente
012e_0043	012e	Gallego, Juan Nicasio	Cuando mi bien el campo hermoseaba	A la misma
012e_0044	012e	Gallego, Juan Nicasio	A la voz de los tiempos rigurosos	Inestabilidad de las cosas humanas
012e_0045	012e	Gallego, Juan Nicasio	¿Es la liar de Píndaro valiente	A Quintana por su oda al combate de Trafalgar
012e_0046	012e	Gallego, Juan Nicasio	Id, mis suspiros, id sobre el ligero	A Corina en sus días
012e_0047	012e	Gallego, Juan Nicasio	Río, ¿do está de Laso la divina	A la memoria de Garcilaso
012e_0048	012e	Gallego, Juan Nicasio	La voz sonora de un rocín gallego	Al autor del Anti-Quijote
012e_0049	012e	Gallego, Juan Nicasio	En un sucio rincón doliente ya	A la muerte del Anti-Quijote, folleto escrito por 
012e_0050	012e	Gallego, Juan Nicasio	Mi solo y dulce amor, Corina hermosa,	A Corina ausente
012e_0051	012e	Gallego, Juan Nicasio	Rómpase ya la mísera flautilla,	A mi Caramillo
012e_0052	012e	Gallego, Juan Nicasio	Del nacarado Oriente a los umbrales	A Lesbia en su cumpleaños
012e_0053	012e	Gallego, Juan Nicasio	A par del grito universal que llena	A Lord Wellington en la toma de Badajoz
012e_0054	012e	Gallego, Juan Nicasio	Precioso niño, si al templar mi pena	Al Excmo. Sr. Conde de Haro, hijo primogénito del Excmo. Sr. Duque de Frías al cumplir un año
012e_0055	012e	Gallego, Juan Nicasio	Cuando improvisa mi prisión oscura	A la Excma., Sra. Duquesa de Frías en sus días
012e_0056	012e	Gallego, Juan Nicasio	Jugo Divino, honor de Andalucía	A un barrilito de jerez que me regaló una señora
012e_0057	012e	Gallego, Juan Nicasio	Si plugo a Carlos con la regia mano,	Al primer pintor de cámara don Vicente López
012e_0058	012e	Gallego, Juan Nicasio	Dorando alegre en la oriental ribera	A Bernardina el día que cumplió catorce años
012e_0059	012e	Gallego, Juan Nicasio	Cuando no hallaba ni aun en sueño vano	Soneto
012e_0060	012e	Gallego, Juan Nicasio	Al clamor de la pública alegría	Parabién al rey Fernando por su enlace con la princesa de Nápoles María Cristina
012e_0061	012e	Gallego, Juan Nicasio	Si entre las damas que la corte adora	A mi Sra. Dª. P. de S. en sus días
012e_0062	012e	Gallego, Juan Nicasio	Hoy que sus rayos el mayor planeta	Al Ilmo., Sr. Obispo de Zamora en sus días
012e_0063	012e	Gallego, Juan Nicasio	Del padre Tajo el agua cristalina	A una señorita que me pidió versos, cuando en medio de la lucha fratricida de D. Pedro y D. Manuel de Portugal apareció el cólera en aquel reino y se propagó por Andalucía
012e_0064	012e	Gallego, Juan Nicasio	Siempre, bella Pilar, siempre risueño	Mis deseos a la Excma. Sra. Condesa de Toreno en e
012e_0065	012e	Gallego, Juan Nicasio	Aún en mi corazón, con fuego impreso,	A la señorita doña María de la Concepción Gayoso
012e_0066	012e	Gallego, Juan Nicasio	Gloria y delicia de los patrios lares,	En la traslación de los restos de D. Pedro Calderón al cementerio de San Nicolás
012e_0067	012e	Gallego, Juan Nicasio	¡Cuál como tú feliz, bella Tomasa,	En el álbum de la señora doña Tomasa Andrés de Bretón
012e_0068	012e	Gallego, Juan Nicasio	Desciende de las fúlgidas mansiones,	A San Fernando
012e_0069	012e	Gallego, Juan Nicasio	Cual viene en pos de nebuloso invierno	A la reina Isabel en el pleno ejercicio de su volu
012e_0070	012e	Gallego, Juan Nicasio	Cual viene en pos del borrascoso invierno	Soneto
012e_0071	012e	Gallego, Juan Nicasio	Dos veces y no más Márgara mía,	A Margarita en sus días
012e_0072	012e	Gallego, Juan Nicasio	Una vez, y no más, Ofelia mía,	A Ofelia en sus días
012e_0073	012e	Gallego, Juan Nicasio	Ya no reina en las tablas Marco Antonio,	Soneto improvisado en broma y de pies forzados
012e_0074	012e	Gallego, Juan Nicasio	Hoy que sus rayos el mayor planeta	Para el álbum de D. P. de T.
012e_0075	012e	Gallego, Juan Nicasio	Volviome loco una mujer hermosa	A mi Sra. Dª Dolores Perinat de Pacheco, ¡lo que puede el tiempo!
012e_0076	012e	Gallego, Juan Nicasio	Más quiero estar rollizo como un sollo	A los ferrocarriles
012e_0077	012e	Gallego, Juan Nicasio	Si de Laredo buen salmón, buen sollo	A la cuaresma
012e_0078	012e	Gallego, Juan Nicasio	Ese que en honra de la patria un día	Al Excm. Sr. Conde de San Luis, fundador del teatr
012e_0079	012e	Gallego, Juan Nicasio	Sí, Pepa, bien lo sé: Flora es tan linda	A la Sra. Dª Josefa Espinosa de los Monteros, para el álbum de la Señorita Flora Ferrer
012e_0080	012e	Gallego, Juan Nicasio	Si no brindo con vino a tu salud,	Al Excmo. Sr. Marqués de Molins
012n_0033	012n	Bermúdez, Anacleto	Duerme helada la musa con que un día	En una ausencia
012n_0034	012n	Bermúdez, Anacleto	Atormentado por la pena impía	El paseo por el Tínima
013g_0025	013g	Ximénez de Cabredo, Diego	Hoy queda para siempre declarado,	A Lope de Vega
013n_0035	013n	Osio, José de Jesús del	Yo no dejo el San Juan por el Henares	Amor patrio
014g_0026	014g	Navarra y Cárcamo, Alonso de	Describo el mayor llanto y primer hombre	A la muerte de Lope de Vega
014n_0036	014n	Ortega, Juan	¿Anhelo! ¡Caro anhelo! No hay un día	¡Anhelo!... ¡anhelo!
015g_0027	015g	Baca, Jacinta	Llegó ya a las montañas de Apenino,	A la muerte de Lope de Vega
015e_0085	015e	Álvarez de Cienfuegos, Nicasio	No hay quien en la nobleza a mí me exceda	Soneto a un montañés
015e_0086	015e	Álvarez de Cienfuegos, Nicasio	Por su carrera el sol iba corriendo	Soneto
015e_0087	015e	Álvarez de Cienfuegos, Nicasio	Narices y pescuezo me cortara	Soneto a un valiente andaluz
015e_0088	015e	Álvarez de Cienfuegos, Nicasio	Haces grande merced en despreciarme,	Soneto
015n_0037	015n	Amyr	Sobre la castidad don Lino Estrella	Teoría y práctica
016g_0028	016g	Colmenares, Diego de	Seguro bien, aun de temor siquiera	Soneto
016e_0089	016e	Benegasi y Luján, José Joaquín	Ser liberal, según las ocasiones,	Soneto
016e_0090	016e	Benegasi y Luján, José Joaquín	¡Oh! ¡Ingenio, ameno, célebre y profundo!	Soneto
016n_0038	016n	Soffia, José A.	Por encontrar la dicha, que en el suelo	Conformidad
017g_0029	017g	Ribera, Juan de	Ante tu canto, en plectro dilatado,	A Francisco de Roales
017g_0030	017g	Ribera, Juan de	Nacer a gusto, y atención del Cielo	A la muerte del doctor Juan Pérez de Montalbán
017n_0039	017n	Grilo, Antonio F.	Cuando en velos de sombras se perdían	En el álbum de la señora Baronesa de Fuente Rubio
017n_0040	017n	Grilo, Antonio F.	Regio alcázar del sol, cuna del día,	El oriente
017n_0041	017n	Grilo, Antonio F.	En el cielo la luna sonreía,	El primer beso
017n_0042	017n	Grilo, Antonio F.	Bucle dorado, que gentil y airoso	Un rizo
017n_0043	017n	Grilo, Antonio F.	Hay música en la fuente rumorosa,	Luces y sombras
017n_0044	017n	Grilo, Antonio F.	¿Por qué la aurora de fulgores llena	La ascensión
018g_0031	018g	Sigüenza y Góngora, Carlos	Si celeste, si cándida, si pura	Soneto del Triunfo parténico
018n_0045	018n	Martí Folguera, José	Esperanza, recuerdo, amarga queja;	La vida humana
019g_0032	019g	Marqués de Tarifa	Tienen los garamantes una fuente	Soneto
019n_0046	019n	Carvajal y Hue, José de	Quiero morir tranquila mi conciencia	Como quiero morir
020g_0033	020g	Castellanos, Juan de	Columna de la religión cristiana,	A la majestad del rey Felipe, nuestro señor
020g_0034	020g	Castellanos, Juan de	Aquí, lector, verás cosas tocantes	Soneto
020g_0035	020g	Castellanos, Juan de	Católico señor, rey soberano,	A la majestad del rey Felipe, nuestro señor
020g_0036	020g	Castellanos, Juan de	Lector amigo, claramente veo	Al lector
020e_0099	020e	Luzán Pérez, Ignacio	Cuando pienso, Señor, la repetida	Soneto
020n_0047	020n	Mitre, Bartolomé	Por las fieras hambrientas perseguido	A la América
021g_0037	021g	Andrés, Juan Francisco	El Ebro en su corriente cristalina,	Epigrama
021g_0038	021g	Andrés, Juan Francisco	El Monte excelso que la blanca Aurora	A la muerte del doctor Juan Pérez de Montalbán
021g_0039	021g	Andrés, Juan Francisco	Cuanto a tu ingenio toda España deba,	A don Vicencio Juan de Lastanosa
021g_0040	021g	Andrés, Juan Francisco	Peña fuerte es Raimundo en su apellido,	A Raimundo de Peñafort
021g_0041	021g	Andrés, Juan Francisco	Del fuego abrasador la llama ardiente,	A la santa paciencia
021n_0048	021n	Gálvez, Manuel	Mi alma atormentada pasó por la caverna	El buen camino
022g_0042	022g	Mayor y Descals, Pedro	Grande Francisco, siempre soberano,	Soneto
022n_0049	022n	Altet y Ruate, Benito	¡Espíritu de amor, tres veces santo,	En la Pascua de Pentecostés
023g_0043	023g	Montemayor, Jorge de	En ese claro sol, que resplandece,	Soneto
023g_0044	023g	Montemayor, Jorge de	Divino Ausías que con alto vuelo	Soneto
023e_0111	023e	Marchena y Ruiz de Cueto, José	Dase Dios por manjar a su escogido	A una dama que cenó con el autor
023e_0112	023e	Marchena y Ruiz de Cueto, José	Al tiempo que los hombres y animales	El sueño engañoso
023n_0050	023n	Millás, Manuel	Me gusta ver el cielo transparente	Lo que más me gusta
024g_0045	024g	Botello, Miguel	Los campos de Madrid, Isidro santo,	A San Isidro
024e_0113	024e	Fray Diego González	Botijo con bonete clerical,	A un orador contrahecho, zazoso y satírico
024e_0114	024e	Fray Diego González	La guerra por un caso inevitable	A la paz
024n_0051	024n	Velarde, Fernando	Gira la azul y cristalina esfera,	El nacimiento del sol en el océano
025g_0046	025g	Zapata, Francisco	Que el Sol no Reine, y las Estrellas juntos,	Soneto
025e_0115	025e	Isla, José Francisco de «Padre Isla»	No hay otro Fray Gerundio, ni le ha habido,	No Title
025n_0052	025n	Pérez de Zabala, J.	Brotó de la lujuria en torpe orgía	El jesuita
026g_0047	026g	Moncayo, Juan de	¡Cómo se pasan, Lelio, las edades,	Soneto
026g_0048	026g	Moncayo, Juan de	Surca la nave el húmedo alboroto	A una nave corriendo tormenta
026g_0049	026g	Moncayo, Juan de	Cual Ícaro subiste, pensamiento,	Soneto
026g_0050	026g	Moncayo, Juan de	Cantas con primor, tanto soberano,	Soneto
026g_0051	026g	Moncayo, Juan de	En cuantos paralelos el Sol dora,	Soneto
026e_0116	026e	Beña, Cristóbal de	Mortal, que pisas la dichosa tierra,	Para servir de epitafio a la sepultura del general
026e_0117	026e	Beña, Cristóbal de	De las Españas y las Indias rey	Soneto al ver por primera vez una moneda de plata 
026n_0053	026n	Gutiérrez Gamero, Emilio	El rayo de tu esencia poderoso	Deo volente
027g_0052	027g	Sotomayor, Pablo de	Del Píndaro Español, del Cisne raro,	A la muerte del doctor Juan Pérez de Montalbán
027e_0118	027e	Velázquez de Velasco, Luis José de	En tanto que el avaro codicioso	Soneto
027n_0054	027n	Armas y Colón, Ramón de	Del épico luchar al ronco estruendo	Corazón de Cuba
028g_0053	028g	Oña, Pedro de	Hasta ahora tuvimos por muy cierto	En nombre de la antártica academia de la ciudad de Lima en el Perú
028e_0119	028e	Quintana, Manuel José	No con vana lisonja y blando acento	Soneto
028n_0055	028n	Diego y Benítez, José de	Oh desgraciado, si el dolor te abate,	En la brecha
028n_0056	028n	Diego y Benítez, José de	Surge, a un replique modulado en trino,	Pan y vino
029g_0054	029g	Cuenca, Francisco de	Con flechas de oro, y argentadas plumas	Soneto
029e_0120	029e	Hickey y Pellizoni, Margarita de	Borrasca, disfrazada en la bonanza;	Soneto Definiendo el amor y sus contrariedades
029e_0121	029e	Hickey y Pellizoni, Margarita de	Arde mi corazón y su violento	Soneto primero del caballero
029e_0122	029e	Hickey y Pellizoni, Margarita de	Silvio, el voraz incendio que violento	Respuesta primera de la dama
029e_0123	029e	Hickey y Pellizoni, Margarita de	Ponderarte el ardor que violento,	Segundo caballero con las mismas consonantes
029e_0124	029e	Hickey y Pellizoni, Margarita de	Renuncia, Fabio, empeño tan violento,	Segunda respuesta de la dama, con los mismos conso
029e_0125	029e	Hickey y Pellizoni, Margarita de	Bien sé que en vano mi dolor violento	Soneto tercero del caballero, con los mismos conso
029e_0126	029e	Hickey y Pellizoni, Margarita de	Porfiado está tu amor, y es muy violento,	Respuesta tercera de la dama, con los mismos conso
029e_0127	029e	Hickey y Pellizoni, Margarita de	Necio, atrevido y loco me apellida,	Soneto cuarto del caballero con los mismos consona
029e_0128	029e	Hickey y Pellizoni, Margarita de	Si fuera dable que mi extravagancia	Soneto cuarto de la dama respondiendo a este último del caballero, con diferentes consonantes
029e_0129	029e	Hickey y Pellizoni, Margarita de	Al nombre de Candamo un monumento	Soneto quinto y único de un caballero portugués, remitiendo a una dama, las obras de Candamo, de quien esta se había mostrado apasionada
029e_0130	029e	Hickey y Pellizoni, Margarita de	Es el hombre, entre todos los vivientes,	Soneto
029e_0131	029e	Hickey y Pellizoni, Margarita de	Si Venus apacible, hermosa, afable,	Soneto
029e_0132	029e	Hickey y Pellizoni, Margarita de	Amó Fileno un tiempo a Fili bella,	A la venganza de un amor mal correspondido
029n_0057	029n	Cotta, Juan Manuel	La pasión es un niño sin cultura, que juega	Sé dueño de ti mismo
029n_0058	029n	Cotta, Juan Manuel	Sobre hambriento rocín, con yelmo y lanza,	Los caminantes inmortales
029n_0059	029n	Cotta, Juan Manuel	«No hay Dios que el universo ordene y rija »,	Dios
030g_0055	030g	Aranguren, Francisco de	Subió Mariana a la mayor Alteza,	Soneto
030e_0133	030e	García de la Huerta, Vicente	Antes al cielo faltarán estrellas,	El verdadero amor
030e_0134	030e	García de la Huerta, Vicente	Si es muerte, si es infierno, Lisi mía,	En la ausencia...
030e_0135	030e	García de la Huerta, Vicente	Como si amor por sí, Filis, no fuera	A un disgusto de Filis
030e_0136	030e	García de la Huerta, Vicente	Rodeado mi amor de inconvenientes,	Aprecio de las penas sufridas por Filis
030e_0137	030e	García de la Huerta, Vicente	Vuelven a tu poder, Filis divina,	Volviendo a Filis sus elogios
030e_0138	030e	García de la Huerta, Vicente	Dices que no merezco, dueño mío,	Auxilio pedido a Filis contra calumnias e impostur
030e_0139	030e	García de la Huerta, Vicente	De tu dueño tirano los recelos,	Preferencia dada a todas las desdichas sobre los c
030e_0140	030e	García de la Huerta, Vicente	En el tropel de males que padezco,	Esperanza fundada más en la compasión que en la inclinación
030e_0141	030e	García de la Huerta, Vicente	La envidia con su aliento venenoso,	La firmeza de Filis desarma a la envidia
030e_0142	030e	García de la Huerta, Vicente	Acostumbrado, Filis, a tu halago	Agradecimiento a la memoria del amor
030e_0143	030e	García de la Huerta, Vicente	Busca el albergue en la tiniebla fría	A los desvelos de Hortelio, mayores que los de los
030e_0144	030e	García de la Huerta, Vicente	Si más me pides celos, Filis mía,	Remedio contra los celos de Filis
030e_0145	030e	García de la Huerta, Vicente	Parte a dorar con luces celestiales	Sentimientos en las disposiciones de una ausencia 
030e_0146	030e	García de la Huerta, Vicente	Si tu mérito, Lisi, conocieras,	Seguridades del amor fundadas en la misma incompar
030e_0147	030e	García de la Huerta, Vicente	Hermoso y adorado dueño mío,	Sentimientos amorosos en el desmayo de una dama ca
030e_0148	030e	García de la Huerta, Vicente	Si nadie puede verte sin amarte,	Reflexiones amantes de un apasionado considera y r
030e_0150	030e	García de la Huerta, Vicente	¿Qué es esto, amante corazón rendido?	Temores justos y continuos de un amante desconfiad
030e_0151	030e	García de la Huerta, Vicente	Perdona, Lisa mía, la extrañeza,	Disculpa de una injusta desconfianza
030e_0152	030e	García de la Huerta, Vicente	Es tan grande mi amor, oh Lisi mía,	Descripción de la hermosura de Lisi por un término peregrino
030e_0153	030e	García de la Huerta, Vicente	Arde mi corazón, y su violento	Ponderación justa de un amor verdadero
030e_0154	030e	García de la Huerta, Vicente	Ponderarte el ardor, que violento	Soneto segundo del caballero con los mismos conson
030e_0155	030e	García de la Huerta, Vicente	Bien sé que en vano mi dolor violento	Soneto tercero del caballero con los mimos consona
030e_0156	030e	García de la Huerta, Vicente	Necio, atrevido y loco me apellida,	Soneto cuarto del mismo caballero con distintos co
030e_0157	030e	García de la Huerta, Vicente	Vierte sus abundancias Amaltea	Al oráculo del Manzanares
030e_0158	030e	García de la Huerta, Vicente	Del gran Carlos la sabia providencia	A la feliz expedición contra Argel en 1784
030n_0060	030n	Sellén, Antonio	Si un término la vida no tuviera	Los soñadores
030n_0061	030n	Sellén, Antonio	Por las hirvientes ondas azotado	Soneto
031g_0056	031g	Ataide y Sotomayor, Francisco	¡Qué bien de nuestro Cisne idolatrado	A don Juan de Vera Tassis y Villarroel
031e_0159	031e	Forner, Juan Pablo	Desordenado en desaliño airoso	Soneto
031e_0160	031e	Forner, Juan Pablo	Esta es la villa, Coridón, famosa	A Madrid
031e_0161	031e	Forner, Juan Pablo	Cruje feroz el carro furibundo	El año de 1793
031e_0162	031e	Forner, Juan Pablo	Yo soy de poca edad, rica y bonita;	Definición de una niña de moda
031e_0163_01	031e	Forner, Juan Pablo	Ya silba el viento en la nevada cumbre,	Sonetos – I
031e_0163_02	031e	Forner, Juan Pablo	Despierta, Elpín; y guarda que el hambriento	Sonetos – II
031e_0163_03	031e	Forner, Juan Pablo	Esporo, ese poder, esa grandeza	Sonetos – III
031e_0163_04	031e	Forner, Juan Pablo	¡Ves, Lauso, desalado un vulgo impío	Sonetos – IV
031e_0163_05	031e	Forner, Juan Pablo	Salgo del Betis a la ondosa orilla	Sonetos – V
